TransactionID,id_30,id_31,id_33,DeviceType,DeviceInfo
3044772,Windows 10,edge 15.0,1600x900,desktop,Windows
3044773,Windows 10,chrome 63.0,1600x900,desktop,Windows
3044777,Windows 7,chrome 63.0,1366x768,desktop,Windows
3044779,Windows 7,ie 11.0 for desktop,1920x1080,desktop,rv:11.0
3044782,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3044784,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3044788,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3044792,Windows 7,chrome 61.0,1366x768,desktop,Windows
3044799,iOS 10.3.3,mobile safari 10.0,2208x1242,mobile,iOS Device
3044802,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3044804,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3044807,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3044808,Windows 10,ie 11.0 for tablet,,desktop,Trident/7.0
3044819,Mac OS X 10_13_1,safari generic,2560x1600,desktop,MacOS
3044820,Windows 10,chrome 63.0,1366x768,desktop,Windows
3044822,Mac OS X 10.13,firefox 57.0,4096x2304,desktop,rv:57.0
3044824,Windows 7,firefox 57.0,1366x768,desktop,Windows
3044826,Windows 10,ie 11.0 for tablet,1920x1080,desktop,Trident/7.0
3044829,iOS 10.2.1,mobile safari 10.0,1334x750,mobile,iOS Device
3044830,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3044831,iOS 11.1.2,mobile safari 11.0,2001x1125,mobile,iOS Device
3044832,iOS 11.1.0,mobile safari 11.0,2208x1242,mobile,iOS Device
3044833,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3044834,Windows 7,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
3044838,Android 7.0,chrome 62.0 for android,1920x1080,mobile,SM-G930V Build/NRD90M
3044840,Windows 7,ie 11.0 for desktop,1280x1024,desktop,rv:11.0
3044845,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3044848,Windows 7,ie 11.0 for desktop,1366x768,desktop,Trident/7.0
3044849,,chrome 63.0,,desktop,Windows
3044854,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3044861,,chrome 63.0,,desktop,Windows
3044864,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
3044868,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3044869,Windows 7,ie 11.0 for desktop,1440x900,desktop,Trident/7.0
3044870,,mobile safari 9.0,,mobile,
3044872,,chrome 63.0,,desktop,Windows
3044873,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
3044875,Windows 7,chrome 62.0,1920x1080,desktop,Windows
3044876,Windows 7,chrome 62.0,1366x768,desktop,Windows
3044879,Windows 7,firefox 56.0,1600x900,desktop,rv:56.0
3044880,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3044883,Windows 7,ie 11.0 for desktop,1366x768,desktop,Windows
3044884,Mac OS X 10_11_6,safari generic,1344x756,desktop,MacOS
3044887,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3044889,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3044892,,chrome 62.0,,desktop,Windows
3044893,Windows 7,ie 11.0 for desktop,1440x900,desktop,Trident/7.0
3044895,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3044901,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
3044904,,chrome 63.0 for android,,mobile,SM-J700M Build/LMY48B
3044906,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3044908,Mac OS X 10_13_1,chrome 63.0,2880x1800,desktop,MacOS
3044910,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
3044912,Windows 8.1,chrome 63.0,1680x1050,desktop,Windows
3044913,Mac OS X 10_12_6,safari generic,4096x2304,desktop,MacOS
3044914,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3044915,Mac OS X 10_12_6,chrome 62.0,1440x900,desktop,MacOS
3044917,Mac OS X 10_10_5,safari generic,1440x900,desktop,MacOS
3044921,Windows 10,firefox,1366x768,desktop,rv:57.0
3044923,,chrome generic,,mobile,Moto G (4) Build/NPJ25.93-14.7
3044927,,chrome 63.0,,desktop,Windows
3044933,,opera 49.0,,desktop,Windows
3044935,Mac OS X 10_10_5,safari generic,1440x900,desktop,MacOS
3044938,,chrome 63.0,,desktop,Windows
3044939,Windows 7,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
3044940,,opera 49.0,,desktop,Windows
3044943,Windows 10,chrome 63.0,1280x1024,desktop,Windows
3044945,Windows 10,chrome 63.0,1366x768,desktop,Windows
3044946,iOS 11.2.0,mobile safari 11.0,1334x750,mobile,iOS Device
3044948,,firefox 48.0,,desktop,rv:48.0
3044950,Windows 7,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
3044953,Windows 7,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
3044957,,opera 49.0,,desktop,Windows
3044958,Windows 10,chrome 63.0,1600x900,desktop,Windows
3044960,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3044962,Windows 7,chrome,1920x1080,desktop,Windows
3044964,Windows 7,firefox 57.0,1366x768,desktop,Windows
3044965,Android 7.0,chrome 62.0 for android,,mobile,SM-G930P Build/NRD90M
3044966,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3044969,Mac OS X 10_13_2,chrome 63.0,2880x1800,desktop,MacOS
3044970,Mac OS X 10_13_1,chrome 63.0,1280x800,desktop,MacOS
3044974,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3044977,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3044980,Android,chrome 63.0,1280x720,mobile,
3044985,Windows 10,edge 16.0,1600x900,desktop,Windows
3044986,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3044989,Windows 10,ie 11.0 for tablet,,desktop,Trident/7.0
3044991,Windows 7,firefox 57.0,1680x1050,desktop,Windows
3044992,Android 6.0.1,samsung browser 6.2,1920x1080,mobile,SAMSUNG SM-G900A Build/MMB29M
3044994,,ie 11.0 for desktop,,desktop,rv:11.0
3044995,Mac,firefox 48.0,1024x768,desktop,rv:48.0
3044997,Windows 8.1,firefox 57.0,1920x1080,desktop,Windows
3044999,Mac OS X 10_10_5,safari generic,1920x1200,desktop,MacOS
3045000,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3045001,Windows 7,ie 11.0 for desktop,1280x1024,desktop,Trident/7.0
3045003,iOS 10.3.2,mobile safari 10.0,2208x1242,mobile,iOS Device
3045004,Windows 10,ie 11.0 for desktop,,desktop,Trident/7.0
3045005,Windows 7,chrome 60.0,1366x768,desktop,Windows
3045006,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3045009,,ie 11.0 for desktop,,desktop,rv:11.0
3045012,Windows 10,firefox 57.0,,desktop,Windows
3045014,iOS 11.1.1,mobile safari generic,1334x750,mobile,iOS Device
3045016,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3045019,iOS 11.2.0,mobile safari 11.0,2208x1242,mobile,iOS Device
3045021,iOS 11.2.0,mobile safari 11.0,2001x1125,mobile,iOS Device
3045022,,,,,
3045026,Mac OS X 10_10_5,safari generic,1920x1080,desktop,MacOS
3045027,Windows 10,ie 11.0 for tablet,1680x1050,desktop,Trident/7.0
3045028,,chrome 63.0,,desktop,Windows
3045033,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3045034,Windows 10,ie 11.0 for tablet,1680x1050,desktop,Trident/7.0
3045037,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3045039,iOS 11.1.2,mobile safari generic,1136x640,mobile,iOS Device
3045040,,safari generic,,desktop,
3045041,Windows 10,ie 11.0 for tablet,1680x1050,desktop,Trident/7.0
3045042,Mac OS X 10_11_6,safari generic,2560x1600,desktop,MacOS
3045046,Windows 7,chrome 61.0,1440x900,desktop,Windows
3045049,Windows 10,ie 11.0 for tablet,1680x1050,desktop,Trident/7.0
3045050,Mac OS X 10_11_6,safari generic,2560x1600,desktop,MacOS
3045053,Mac OS X 10_12_1,chrome 61.0,1440x900,desktop,MacOS
3045054,Windows 10,edge 16.0,1920x1080,desktop,Windows
3045061,,firefox 52.0,,desktop,
3045064,Android 6.0.1,samsung browser 6.2,1280x720,mobile,SAMSUNG
3045070,,,,,
3045072,,,,,
3045073,,chrome 63.0,,desktop,Windows
3045075,,chrome 63.0 for android,,mobile,SM-G950F Build/NRD90M
3045080,Windows 7,firefox 57.0,1680x1050,desktop,Windows
3045083,,,,,
3045087,Windows 7,chrome 62.0,1440x900,desktop,Windows
3045088,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045089,,chrome 63.0,,desktop,Windows
3045091,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045098,Mac OS X 10_13_2,safari generic,3360x2100,desktop,MacOS
3045101,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3045104,,chrome generic,,mobile,SAMSUNG SM-G850F/G850FXXS2CQD9 Build/LRX22G
3045106,Mac OS X 10_11_4,chrome 62.0,1280x800,desktop,MacOS
3045107,Windows 10,chrome 63.0,1366x768,desktop,Windows
3045108,Mac OS X 10_10_5,chrome 63.0,3440x1440,desktop,MacOS
3045110,Windows 8.1,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3045112,iOS 11.0.3,mobile safari 11.0,1136x640,mobile,iOS Device
3045113,Windows 10,chrome 62.0,3840x2160,desktop,Windows
3045114,Windows 10,chrome 61.0,1920x1080,desktop,Windows
3045117,Windows 10,chrome 62.0,3840x2160,desktop,Windows
3045118,Windows 10,chrome 62.0,3840x2160,desktop,Windows
3045119,Windows 10,ie 11.0 for tablet,1920x1080,desktop,Trident/7.0
3045124,iOS 10.2.0,mobile safari 10.0,2208x1242,mobile,iOS Device
3045125,Mac OS X 10_10_5,safari generic,1920x1080,desktop,MacOS
3045126,Windows 10,chrome 62.0,3840x2160,desktop,Windows
3045128,Android 8.1.0,chrome 63.0 for android,,mobile,Pixel Build/OPM1.171019.011
3045130,,firefox 57.0,,desktop,rv:57.0
3045134,Windows 10,firefox 57.0,1680x1050,desktop,Windows
3045136,iOS 9.3.5,mobile safari 9.0,1024x768,mobile,iOS Device
3045141,Windows 10,chrome 62.0,1366x768,desktop,Windows
3045145,Mac OS X 10_12_6,safari generic,1440x900,desktop,MacOS
3045149,iOS 11.1.0,mobile safari 11.0,1334x750,mobile,iOS Device
3045150,Windows 8.1,ie 11.0 for desktop,,desktop,Trident/7.0
3045153,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3045154,Mac OS X 10_11_6,chrome 62.0,1440x900,desktop,MacOS
3045157,Mac OS X 10_12_6,safari generic,5120x2880,desktop,MacOS
3045159,iOS 11.1.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3045160,iOS 11.2.0,mobile safari 11.0,2208x1242,mobile,iOS Device
3045165,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3045168,,chrome 62.0,,desktop,
3045170,Windows 10,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
3045171,iOS 11.1.1,mobile safari 11.0,2224x1668,mobile,iOS Device
3045172,iOS,mobile safari 10.0,1334x750,mobile,iOS Device
3045175,,,,,
3045176,Windows 7,ie 11.0 for desktop,1680x1050,desktop,WOW64
3045177,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3045179,,chrome 63.0,,desktop,Windows
3045180,,chrome 59.0,,desktop,
3045182,Windows 7,firefox 57.0,1920x1080,desktop,Windows
3045183,iOS,mobile safari 10.0,1334x750,mobile,iOS Device
3045184,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045186,Windows 7,firefox 57.0,1920x1080,desktop,Windows
3045188,iOS 11.1.1,mobile safari 11.0,2048x1536,mobile,iOS Device
3045193,Mac OS X 10_13_1,safari generic,1680x1050,desktop,MacOS
3045194,Mac OS X 10_13_1,safari generic,1440x900,desktop,MacOS
3045197,Mac OS X 10_12_6,safari generic,1920x1080,desktop,MacOS
3045199,,chrome 63.0,,desktop,Windows
3045202,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3045204,Mac OS X 10_10_5,safari generic,2560x1600,desktop,MacOS
3045208,,chrome 63.0,,desktop,Windows
3045210,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3045211,Mac,chrome 62.0,1440x900,desktop,MacOS
3045213,Android 7.0,samsung browser 6.2,1281x721,mobile,SAMSUNG SM-J327T1 Build/NRD90M
3045214,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045215,Mac OS X 10_13_1,safari generic,3360x2100,desktop,MacOS
3045216,,mobile safari generic,,mobile,
3045219,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045221,Mac OS X 10_13_1,safari generic,3360x2100,desktop,MacOS
3045222,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045223,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045224,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045226,iOS 11.2.0,mobile safari 11.0,2436x1125,mobile,iOS Device
3045228,,chrome 63.0,,desktop,
3045229,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3045230,,mobile safari 10.0,,mobile,
3045231,Windows 7,chrome 63.0,1680x1050,desktop,Windows
3045237,Windows 10,ie 11.0 for tablet,,desktop,Trident/7.0
3045238,Mac OS X 10_10_5,chrome 62.0,2560x1440,desktop,MacOS
3045240,,mobile safari 11.0,,mobile,
3045244,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3045245,,firefox 57.0,,desktop,rv:57.0
3045247,Mac OS X 10_13_2,chrome 63.0,1920x1080,desktop,MacOS
3045248,Android 7.0,chrome 56.0 for android,2672x1440,mobile,VS988 Build/NRD90U
3045254,Windows 10,chrome 62.0,1600x900,desktop,Windows
3045261,Windows 10,chrome 62.0,1600x900,desktop,Windows
3045267,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3045269,,chrome 63.0,,desktop,Windows
3045271,Mac OS X 10_11_6,chrome 61.0,1440x900,desktop,MacOS
3045276,,chrome 63.0,,desktop,Windows
3045278,,chrome 63.0 for android,,mobile,LG-K530 Build/NRD90U
3045279,Windows 10,ie 11.0 for tablet,1680x1050,desktop,Trident/7.0
3045280,iOS 11.0.1,mobile safari 11.0,1334x750,mobile,iOS Device
3045282,Windows 10,chrome 62.0,1600x900,desktop,Windows
3045283,iOS 10.0.2,mobile safari 10.0,2048x1536,mobile,iOS Device
3045284,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045285,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3045286,Windows 10,ie 11.0 for tablet,1680x1050,desktop,Trident/7.0
3045288,iOS 11.0.1,mobile safari 11.0,1334x750,mobile,iOS Device
3045292,,chrome 63.0 for android,,mobile,Aquaris
3045293,Windows 10,ie 11.0 for desktop,1024x768,desktop,Trident/7.0
3045295,Android 7.0,chrome 62.0 for android,2560x1440,mobile,SM-G920V Build/NRD90M
3045296,Windows 7,ie 11.0 for desktop,1366x768,desktop,Trident/7.0
3045299,Windows 10,edge 16.0,1920x1080,desktop,Windows
3045301,Windows 7,ie 11.0 for desktop,1366x768,desktop,rv:11.0
3045302,Windows 10,chrome 62.0,1600x900,desktop,Windows
3045303,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045304,Windows 10,chrome 63.0,3840x2160,desktop,Windows
3045305,iOS 11.2.0,mobile safari 11.0,2001x1125,mobile,iOS Device
3045306,,chrome 63.0 for android,,mobile,SM-N950F Build/NMF26X
3045307,Windows 10,ie 11.0 for desktop,1024x768,desktop,Trident/7.0
3045309,Windows 7,chrome 62.0,1920x1200,desktop,Windows
3045311,Windows 10,chrome 63.0,1366x768,desktop,Windows
3045313,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3045314,,opera 49.0,,desktop,Windows
3045315,Windows 10,edge 16.0,,desktop,Windows
3045316,Windows 7,chrome 63.0,1920x1200,desktop,Windows
3045320,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3045322,Windows 10,edge 16.0,1920x1080,desktop,Windows
3045323,Windows 10,ie 11.0 for desktop,1024x768,desktop,Trident/7.0
3045329,,mobile safari generic,,mobile,
3045332,Windows 10,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
3045333,Windows 7,chrome 63.0,1152x864,desktop,Windows
3045334,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3045336,Windows 10,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3045340,Windows 7,chrome 63.0,1366x768,desktop,Windows
3045343,Mac,safari generic,2560x1440,desktop,MacOS
3045344,,opera 49.0,,desktop,Windows
3045349,,mobile safari 11.0,,mobile,
3045351,,chrome 63.0,,desktop,Windows
3045353,,ie 11.0 for desktop,,desktop,Trident/7.0
3045355,Windows 7,firefox 52.0,1680x1050,desktop,rv:52.0
3045357,,,,,
3045358,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3045360,Windows 10,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3045361,Windows 10,chrome 63.0,1600x900,desktop,Windows
3045362,,safari generic,,desktop,
3045365,Windows 7,ie 11.0 for desktop,1280x1024,desktop,Windows
3045366,Windows 7,chrome 63.0,1280x1025,desktop,Windows
3045368,,chrome 63.0 for android,,mobile,SM-G531H Build/LMY48B
3045369,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045370,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3045375,,ie 11.0 for desktop,,desktop,rv:11.0
3045377,,edge 16.0,,desktop,
3045378,Windows 10,chrome 63.0,1440x900,desktop,Windows
3045379,Windows 10,edge 15.0,1366x768,desktop,Windows
3045381,Windows 10,chrome 63.0,1440x900,desktop,Windows
3045382,Windows 7,firefox 57.0,1920x1080,desktop,Windows
3045383,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3045384,Windows 10,chrome 63.0,1280x800,desktop,Windows
3045385,,ie 11.0 for desktop,,desktop,Trident/7.0
3045386,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045387,,edge 16.0,,desktop,
3045388,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3045389,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045392,,chrome 62.0 for android,,mobile,HUAWEI G7-L03 Build/HuaweiG7-L03
3045393,Mac OS X 10_13_1,chrome 63.0,2880x1800,desktop,MacOS
3045398,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3045400,,chrome 62.0 for android,,mobile,HUAWEI G7-L03 Build/HuaweiG7-L03
3045401,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3045404,,chrome generic,,mobile,Moto E (4) Build/NMA26.42-69
3045405,,chrome 63.0,,desktop,Windows
3045411,Windows 10,chrome 63.0,1600x900,desktop,Windows
3045413,,chrome 50.0 for android,,mobile,SM-J710MN Build/MMB29K
3045414,,ie 11.0 for desktop,,desktop,Trident/7.0
3045415,Windows 7,chrome 63.0,,desktop,Windows
3045416,Mac OS X 10_11_6,safari generic,1280x800,desktop,MacOS
3045418,Windows 10,chrome 63.0,1280x800,desktop,Windows
3045419,,chrome 63.0,,desktop,Windows
3045420,Windows 10,chrome 62.0,1600x900,desktop,Windows
3045422,Windows 10,chrome 63.0,1440x900,desktop,Windows
3045427,Windows 10,firefox 57.0,1366x768,desktop,Windows
3045428,Windows 10,chrome 63.0,1366x768,desktop,Windows
3045429,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045430,Windows 10,chrome 63.0,1366x768,desktop,Windows
3045432,Windows 7,ie 11.0 for desktop,1280x720,desktop,Trident/7.0
3045434,,chrome 63.0,,desktop,
3045435,Android,chrome generic,2560x1600,mobile,KFAPWI Build/KTU84M
3045436,iOS 11.2.0,mobile safari 11.0,2048x1536,mobile,iOS Device
3045437,,ie 11.0 for desktop,,desktop,rv:11.0
3045438,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3045439,Mac OS X 10_12_6,chrome 62.0,2560x1600,desktop,MacOS
3045440,Windows 10,chrome 63.0,1440x900,desktop,Windows
3045441,Android,chrome generic,1920x1080,mobile,en-us
3045442,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3045443,Windows 7,firefox 57.0,1920x1080,desktop,Windows
3045446,Windows 8.1,ie 11.0 for desktop,,desktop,Trident/7.0
3045448,,chrome,,desktop,
3045449,Windows 10,edge 15.0,1920x1080,desktop,Windows
3045450,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045452,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3045453,Windows 8.1,ie 11.0 for desktop,1366x768,desktop,Windows
3045454,,ie 11.0 for desktop,,desktop,rv:11.0
3045455,Windows 10,ie 11.0 for desktop,1366x768,desktop,Trident/7.0
3045456,Windows 7,chrome 63.0,1600x900,desktop,Windows
3045457,Windows 7,ie 11.0 for desktop,1920x1080,desktop,rv:11.0
3045458,iOS 11.2.0,mobile safari 11.0,2208x1242,mobile,iOS Device
3045459,,mobile safari 11.0,,mobile,
3045463,Windows 8.1,ie 11.0 for desktop,1366x768,desktop,Windows
3045464,,mobile safari 11.0,,mobile,
3045465,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3045466,Windows 7,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
3045467,Mac OS X 10_10_5,safari generic,1920x1080,desktop,MacOS
3045469,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3045472,Windows 10,ie 11.0 for desktop,1366x768,desktop,Trident/7.0
3045473,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3045474,Mac OS X 10_12_6,chrome 63.0,1920x1080,desktop,MacOS
3045476,Windows 10,edge 15.0,,desktop,Windows
3045480,,chrome,,desktop,
3045481,Windows 7,ie 11.0 for desktop,1366x768,desktop,Trident/7.0
3045483,Windows 7,chrome 63.0,1024x768,desktop,Windows
3045489,Windows 7,ie 11.0 for desktop,1280x1024,desktop,Windows
3045490,,ie 11.0 for desktop,,desktop,rv:11.0
3045492,Android 6.0.1,chrome 63.0 for android,2562x1442,mobile,STV100-2 Build/MMB29M
3045498,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3045502,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3045504,Windows 7,chrome 62.0,1280x1024,desktop,Windows
3045506,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3045509,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3045510,Windows 7,chrome 63.0,1280x1025,desktop,Windows
3045511,,chrome 63.0 for android,,mobile,SM-J700M Build/MMB29K
3045513,Windows 7,chrome 63.0,1366x768,desktop,Windows
3045514,Mac OS X 10_13_1,chrome 62.0,1920x1080,desktop,MacOS
3045515,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3045517,,chrome 62.0 for android,,mobile,HUAWEI G7-L03 Build/HuaweiG7-L03
3045518,iOS 11.1.2,mobile safari 11.0,1136x640,mobile,iOS Device
3045524,iOS 11.2.0,mobile safari 11.0,1136x640,mobile,iOS Device
3045526,Windows 10,chrome 61.0,1280x1024,desktop,Windows
3045530,Mac OS X 10_10_5,chrome 63.0,1920x1080,desktop,MacOS
3045531,,,,,
3045532,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3045533,Windows 10,chrome 61.0,1280x1024,desktop,Windows
3045534,iOS 11.0.2,mobile safari generic,2048x1536,mobile,iOS Device
3045535,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3045536,iOS 11.1.1,mobile safari generic,2048x1536,mobile,iOS Device
3045538,Windows 10,edge 15.0,,desktop,Windows
3045539,Windows 7,chrome 63.0,1600x1200,desktop,Windows
3045542,Mac OS X 10_13_2,safari generic,2560x1440,desktop,MacOS
3045546,Windows 10,edge 15.0,,desktop,Windows
3045549,,ie 11.0 for desktop,,desktop,rv:11.0
3045551,Windows 10,chrome 61.0,1280x1024,desktop,Windows
3045555,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3045556,,ie 11.0 for desktop,,desktop,rv:11.0
3045562,Windows XP,chrome 49.0,1280x1024,desktop,Windows
3045563,,ie 11.0 for tablet,,desktop,Trident/7.0
3045565,Mac OS X 10_10_5,safari generic,2560x1440,desktop,MacOS
3045567,Windows 10,chrome 62.0,1366x768,desktop,Windows
3045573,,safari generic,,desktop,
3045576,,other,,mobile,Android 5.1
3045581,Windows 10,edge 16.0,,desktop,Windows
3045585,,,,,
3045587,Windows 10,edge 16.0,,desktop,Windows
3045588,Windows 7,ie 11.0 for desktop,1440x900,desktop,Trident/7.0
3045592,,safari generic,,desktop,
3045593,Mac OS X 10_11_6,chrome 61.0,1920x1200,desktop,MacOS
